_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,antecedent,antecedent:confidence,orig_antecedent,antecedent_gold,option1,option2,option3,option4,option5
831006118,FALSE,finalized,5,11/19/15 4:33,run,0.8051,It is second down and inches. The ball is on your opponent's 5 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006119,FALSE,finalized,5,11/20/15 21:15,run,1,It is second down and inches. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006120,FALSE,finalized,5,11/20/15 21:20,run,1,It is second down and inches. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006121,FALSE,finalized,5,11/18/15 22:15,run,1,It is second down and inches. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006122,FALSE,finalized,5,11/21/15 0:06,run,1,It is second down and inches. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006123,FALSE,finalized,5,11/19/15 5:15,run,1,It is second down and inches. The ball is on your opponent's 1 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006124,FALSE,finalized,5,11/19/15 8:32,run,1,It is second down and inches. The ball is on your opponent's 5 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006125,FALSE,finalized,5,11/21/15 14:56,run,0.8099,It is second down and inches. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006126,FALSE,finalized,5,11/20/15 3:06,run,0.8247,It is second down and inches. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006127,FALSE,finalized,5,11/20/15 12:55,run,1,It is second down and inches. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006128,FALSE,finalized,5,11/21/15 2:44,run,0.7914,It is second down and inches. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006129,FALSE,finalized,5,11/21/15 2:44,run,1,It is second down and inches. The ball is on your opponent's 1 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006130,FALSE,finalized,5,11/21/15 14:55,run,1,It is second down and inches. The ball is on your opponent's 5 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006131,FALSE,finalized,5,11/20/15 20:33,run,0.8047,It is second down and inches. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006132,FALSE,finalized,5,11/20/15 19:20,run,0.8152,It is second down and inches. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006133,FALSE,finalized,5,11/21/15 4:03,run,0.5962,It is second down and inches. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006134,FALSE,finalized,5,11/18/15 22:09,run,1,It is second down and inches. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006135,FALSE,finalized,5,11/20/15 22:07,Don't know / it depends,1, You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006136,FALSE,finalized,5,11/19/15 18:27,run,1,It is second down and inches. The ball is on your opponent's 1 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006137,FALSE,finalized,5,11/20/15 21:25,run,1,It is second down and inches. The ball is on your opponent's 5 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006138,FALSE,finalized,5,11/19/15 13:18,run,0.8191,It is second down and inches. The ball is on your opponent's 20 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006139,FALSE,finalized,5,11/20/15 21:19,run,0.8273,It is second down and inches. The ball is on your opponent's 40 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006140,FALSE,finalized,5,11/20/15 23:01,run,1,It is second down and inches. The ball is on your 45 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006141,FALSE,finalized,5,11/20/15 15:50,run,0.8275,It is second down and inches. The ball is on your 20 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006142,FALSE,finalized,5,11/21/15 20:30,kick a field goal,0.8059,It is second down and inches. The ball is on your opponent's 1 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006143,FALSE,finalized,5,11/19/15 0:22,kick a field goal,0.8039,It is second down and inches. The ball is on your opponent's 5 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006144,FALSE,finalized,5,11/20/15 12:50,kick a field goal,0.8081,It is second down and inches. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006145,FALSE,finalized,5,11/20/15 13:20,kick a field goal,0.8125,It is second down and inches. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006146,FALSE,finalized,5,11/21/15 9:10,run,0.6129,It is second down and inches. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006147,FALSE,finalized,5,11/19/15 7:28,run,0.5901,It is second down and inches. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006148,FALSE,finalized,5,11/19/15 9:47,run,1,It is second down and inches. The ball is on your opponent's 1 yardline. There is 2 minutes left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006149,FALSE,finalized,5,11/21/15 16:34,run,0.7875,It is second down and inches. The ball is on your opponent's 5 yardline. There is 2 minutes left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006150,FALSE,finalized,5,11/20/15 11:48,run,1,It is second down and inches. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006151,FALSE,finalized,5,11/20/15 20:27,run,0.8148,It is second down and inches. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006152,FALSE,finalized,5,11/19/15 10:54,run,0.8081,It is second down and inches. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006153,FALSE,finalized,5,11/20/15 21:04,run,1,It is second down and inches. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006154,FALSE,finalized,5,11/21/15 5:32,run,0.7755,It is second down and inches. The ball is on your opponent's 1 yardline. There is 2 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006155,FALSE,finalized,5,11/19/15 13:33,run,1,It is second down and inches. The ball is on your opponent's 5 yardline. There is 2 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006156,FALSE,finalized,5,11/19/15 7:28,run,1,It is second down and inches. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006157,FALSE,finalized,5,11/19/15 13:18,run,1,It is second down and inches. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006158,FALSE,finalized,5,11/18/15 22:44,run,1,It is second down and inches. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006159,FALSE,finalized,5,11/21/15 3:06,run,0.5941,It is second down and inches. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006160,FALSE,finalized,5,11/20/15 19:10,run,0.8026,It is second down and inches. The ball is on your opponent's 1 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006161,FALSE,finalized,5,11/20/15 0:20,run,1,It is second down and inches. The ball is on your opponent's 5 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006162,FALSE,finalized,5,11/21/15 18:26,run,0.8086,It is second down and inches. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006163,FALSE,finalized,5,11/21/15 14:55,run,1,It is second down and inches. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006164,FALSE,finalized,5,11/18/15 22:30,run,0.7905,It is second down and inches. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006165,FALSE,finalized,5,11/21/15 9:18,run,1,It is second down and inches. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
